project_id	geoname_id	precision_code	place_name	latitude	longitude	location_type_code	geoname_adm_code	geonames_adm_name
RDC1216811	1284	4.1	Sīk	36.03308	53.717	FRMQ	IR|25	Iran|Semnān
RDC0913511	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC0913511	1252	4.2	Khalīfeh Kandī	37.2904	46.3582	PPL	IR|33	Iran|East Azarbaijan
RDC0913511	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC0913511	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC1217711	1476	3	Bālā Ketāb	36.41667	52.65	PPL	IR|35	Iran|Māzandarān
RDC1217711	1472	3	Afrāsīāb Kolā	36.36781	52.57014	PPL	IR|35	Iran|Māzandarān
RDC1217711	1478	3	Pītkā	36.36981	52.72725	PPL	IR|35	Iran|Māzandarān
RDC1217711	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC1217711	1284	4.1	Sīk	36.03308	53.71701	FRMQ	IR|25	Iran|Semnān
RDC1217111	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC1116211	2317395	4.1	Bandundu	-3.31667	17.36667	ADM3	CD|01	Democratic Republic of the Congo|Bandundu
RDC1116211	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC1116211	2314704	4.1	Kikwit	-5.03333	18.81667	ADM3	CD|01	Democratic Republic of the Congo|Bandundu
RDC1116211	1310	4.1	Sang Sīr	36.09294	53.07106	PPL	IR|35	Iran|Māzandarān
RDC1116211	1307	4.1	Kūh-e Esţelaḩ	36.02043	53.15208	MT	IR|35	Iran|Māzandarān
RDC1216711	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC1216711	1252	4.2	Khalīfeh Kandī	37.2904	46.3582	PPL	IR|33	Iran|East Azerbaijan
RDC1216711	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC1015611	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
RDC1015611	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
RDC1015411	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
RDC1015411	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azarbaijan
RDC0708911	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
RDC0505311	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC0505311	1252	4.2	Khalīfeh Kandī	37.2904	46.3582	PPL	IR|33	Iran|East Azerbaijan
RDC0505311	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC1088811	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC1088811	1254	4.2	Dīzaj-e Nāvlū	37.34184	46.08612	PPL	IR|33	Iran|East Azerbaijan
RDC1088811	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC1088811	1259	4.2	Qermez Khalīfeh-ye ‘Olyā	37.06556	46.06244	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC1088811	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDCXX99991	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDCXX99991	1254	4.2	Dīzaj-e Nāvlū	37.34184	46.08612	PPL	IR|33	Iran|East Azerbaijan
RDCXX99991	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDCXX99991	1259	4.2	Qermez Khalīfeh-ye ‘Olyā	37.06556	46.06244	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDCXX99991	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC1217911	1609	3	Pā’īn Tālār Posht	36.4175	52.8395	PPL	IR|35	Iran|Māzandarān
RDC1217911	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
RDC1217911	1284	4.1	Sīk	36.03308	53.71701	FRMQ	IR|25	Iran|Semnān
